time,value
2025-07-03T01:35:31.821487658Z,293.4800109863281
2025-07-03T01:35:46.846327618Z,293.4700012207031
2025-07-03T01:36:01.872482447Z,293.4599914550781
2025-07-03T01:36:16.900110693Z,293.45001220703125
2025-07-03T01:36:31.924165145Z,293.4700012207031
2025-07-03T01:36:46.952463513Z,293.4599914550781
2025-07-03T01:37:01.976294528Z,293.44000244140625
2025-07-03T01:37:16.998242874Z,293.45001220703125
2025-07-03T01:37:32.024439417Z,293.44000244140625
2025-07-03T01:37:47.05186267Z,293.44000244140625
2025-07-03T01:38:02.07646998Z,293.44000244140625
2025-07-03T01:38:17.120855931Z,293.42999267578125
2025-07-03T01:38:32.132347742Z,293.42999267578125
2025-07-03T01:38:47.150002885Z,293.41998291015625
2025-07-03T01:39:02.181278676Z,293.41998291015625
2025-07-03T01:39:17.182239952Z,293.41998291015625
2025-07-03T01:39:32.196192958Z,293.41998291015625
2025-07-03T01:39:47.225747172Z,293.41998291015625
2025-07-03T01:40:02.233960961Z,293.41998291015625
2025-07-03T01:40:17.252097428Z,293.41998291015625
2025-07-03T01:40:32.259810912Z,293.41998291015625
2025-07-03T01:40:47.279974827Z,292.8599853515625
2025-07-03T01:41:02.302402707Z,293.3900146484375
2025-07-03T01:41:17.327898406Z,293.4100036621094
2025-07-03T01:43:18.23110434Z,293.4100036621094
2025-07-03T01:43:33.263106243Z,293.3999938964844
2025-07-03T01:43:48.285028249Z,293.3999938964844
2025-07-03T01:44:03.313059787Z,293.3999938964844
2025-07-03T01:44:18.335185296Z,293.3900146484375
2025-07-03T01:44:33.363314376Z,293.3999938964844
2025-07-03T01:44:48.381844485Z,293.3999938964844
2025-07-03T01:45:03.41357039Z,293.4100036621094
2025-07-03T01:45:18.430688196Z,293.3999938964844
2025-07-03T01:45:33.459118374Z,293.4100036621094
2025-07-03T01:45:48.487191597Z,293.4100036621094
2025-07-03T01:46:03.516923922Z,293.3999938964844
2025-07-03T01:46:18.540961562Z,293.3999938964844
2025-07-03T01:46:33.561303155Z,293.3999938964844
2025-07-03T01:46:48.589432496Z,293.4100036621094
2025-07-03T01:47:03.620774169Z,293.4100036621094
2025-07-03T01:47:18.639086864Z,293.3900146484375
2025-07-03T01:47:33.665199119Z,293.3999938964844
2025-07-03T01:47:48.685044518Z,293.4100036621094
2025-07-03T01:48:03.710730913Z,293.4100036621094
2025-07-03T01:48:18.733979387Z,293.3999938964844
2025-07-03T01:48:33.760736756Z,293.3999938964844
2025-07-03T01:48:48.78485185Z,293.41998291015625
2025-07-03T01:49:03.808936682Z,293.3900146484375
2025-07-03T01:49:18.835044209Z,293.4100036621094
2025-07-03T01:49:33.867040835Z,293.3999938964844
2025-07-03T01:49:48.885401834Z,293.3999938964844
2025-07-03T01:50:03.912933393Z,293.3999938964844
2025-07-03T01:50:18.94133311Z,293.3999938964844
2025-07-03T01:50:33.964949061Z,293.3999938964844
2025-07-03T01:50:48.993105345Z,293.3900146484375
2025-07-03T01:51:04.022831719Z,293.3900146484375
2025-07-03T01:51:19.042576866Z,293.3900146484375
2025-07-03T01:51:34.068634872Z,293.4100036621094
2025-07-03T01:51:49.096359903Z,293.3999938964844
2025-07-03T01:52:04.116762254Z,293.3999938964844
2025-07-03T01:52:19.148868795Z,293.3900146484375
2025-07-03T01:52:34.175769779Z,293.3999938964844
2025-07-03T01:52:49.200181288Z,293.4100036621094
2025-07-03T01:53:04.222819836Z,293.3999938964844
2025-07-03T01:53:19.252583779Z,293.3999938964844
2025-07-03T01:53:34.27645404Z,293.3999938964844
2025-07-03T01:53:49.301080048Z,293.3999938964844
2025-07-03T01:54:04.324607162Z,293.3999938964844
2025-07-03T01:54:19.356402361Z,293.3900146484375
2025-07-03T01:54:34.376781562Z,293.3900146484375
2025-07-03T01:54:49.409631646Z,293.3900146484375
2025-07-03T01:55:04.422260464Z,293.4100036621094
2025-07-03T01:55:19.450237643Z,293.3800048828125
2025-07-03T01:55:34.478648895Z,293.4100036621094
2025-07-03T01:55:49.500195254Z,293.4100036621094
2025-07-03T01:56:04.52959173Z,293.3900146484375
2025-07-03T01:56:19.554913843Z,293.3999938964844
2025-07-03T01:56:34.582848292Z,293.3999938964844
2025-07-03T01:56:49.607337602Z,293.3800048828125
2025-07-03T01:57:04.632485197Z,293.3999938964844
2025-07-03T01:57:19.656513288Z,293.3800048828125
2025-07-03T01:57:34.682428188Z,293.3800048828125
2025-07-03T01:57:49.708277393Z,293.3900146484375
2025-07-03T01:58:04.736187688Z,293.3900146484375
2025-07-03T01:58:19.756266373Z,293.3999938964844
2025-07-03T01:58:34.798408764Z,293.3999938964844
2025-07-03T01:58:49.810235863Z,293.3999938964844
2025-07-03T01:59:04.838334891Z,293.3999938964844
2025-07-03T01:59:19.860422737Z,293.3999938964844
2025-07-03T01:59:34.889032608Z,293.3900146484375
2025-07-03T01:59:49.915397662Z,293.3999938964844
2025-07-03T02:00:04.932347528Z,293.3900146484375
2025-07-03T02:00:19.962052637Z,293.3999938964844
2025-07-03T02:00:34.986033058Z,293.3900146484375
2025-07-03T02:00:50.008028926Z,293.3900146484375
2025-07-03T02:01:05.036994388Z,293.3800048828125
2025-07-03T02:01:20.05820785Z,293.3800048828125
2025-07-03T02:01:35.086096631Z,293.3900146484375
2025-07-03T02:01:50.112177342Z,293.3999938964844
2025-07-03T02:02:05.132178646Z,293.3900146484375
2025-07-03T02:02:20.158297665Z,293.3800048828125
2025-07-03T02:02:35.182120373Z,293.3800048828125
2025-07-03T02:02:50.210238723Z,293.3800048828125
2025-07-03T02:03:05.234453435Z,293.3999938964844
2025-07-03T02:03:20.262356197Z,293.3999938964844
2025-07-03T02:03:35.286127435Z,293.3999938964844
2025-07-03T02:03:50.312737565Z,293.3800048828125
2025-07-03T02:04:05.338437443Z,293.3900146484375
2025-07-03T02:04:20.362353712Z,293.3699951171875
2025-07-03T02:04:35.388120874Z,293.3900146484375
2025-07-03T02:04:50.414123227Z,293.3999938964844
2025-07-03T02:05:05.442450845Z,293.3800048828125
2025-07-03T02:05:20.464080021Z,293.3900146484375
2025-07-03T02:05:35.49011586Z,293.3900146484375
2025-07-03T02:05:50.518894942Z,293.3900146484375
2025-07-03T02:06:05.543757108Z,293.3900146484375
2025-07-03T02:06:20.566436025Z,293.4100036621094
2025-07-03T02:06:35.58990403Z,293.3800048828125
2025-07-03T02:06:50.619941325Z,293.3900146484375
2025-07-03T02:07:05.648190998Z,293.3800048828125
2025-07-03T02:07:20.671967869Z,293.3800048828125
2025-07-03T02:07:35.693923771Z,293.3900146484375
2025-07-03T02:07:50.720138261Z,293.3800048828125
2025-07-03T02:08:05.745860483Z,293.3800048828125
2025-07-03T02:08:20.778240398Z,293.3800048828125
2025-07-03T02:08:35.801930688Z,293.3800048828125
2025-07-03T02:08:50.831785408Z,293.3900146484375
2025-07-03T02:09:05.857923568Z,293.3800048828125
2025-07-03T02:09:20.885980489Z,293.3800048828125
2025-07-03T02:09:35.906187459Z,293.3800048828125
2025-07-03T02:09:50.933918215Z,293.3800048828125
2025-07-03T02:10:05.963749906Z,293.3699951171875
2025-07-03T02:10:20.989719699Z,293.3599853515625
2025-07-03T02:10:36.010031452Z,293.3800048828125
2025-07-03T02:10:51.037731079Z,293.3800048828125
2025-07-03T02:11:06.073829946Z,293.3699951171875
2025-07-03T02:11:21.090105341Z,293.3800048828125
2025-07-03T02:11:36.117724922Z,293.3900146484375
2025-07-03T02:11:51.141893165Z,293.3699951171875
2025-07-03T02:12:06.170243815Z,293.3999938964844
2025-07-03T02:12:21.19915809Z,293.3699951171875
2025-07-03T02:12:36.221899992Z,293.3999938964844
2025-07-03T02:12:51.245933375Z,293.3900146484375
2025-07-03T02:13:06.27369811Z,293.3699951171875
2025-07-03T02:13:21.29394506Z,293.3800048828125
2025-07-03T02:13:36.319985782Z,293.3800048828125
2025-07-03T02:13:51.352347894Z,293.3900146484375
2025-07-03T02:14:06.37614501Z,293.3800048828125
2025-07-03T02:14:21.393781447Z,293.3900146484375
2025-07-03T02:14:36.42393025Z,293.2099914550781
2025-07-03T02:14:51.445936651Z,292.3999938964844
2025-07-03T02:15:06.470047978Z,289.239990234375
2025-07-03T02:15:21.497940574Z,285.0400085449219
2025-07-03T02:15:36.525830919Z,280.8699951171875
2025-07-03T02:15:51.552131481Z,277.0899963378906
2025-07-03T02:16:06.574368189Z,273.760009765625
2025-07-03T02:16:21.606030596Z,274.95001220703125
2025-07-03T02:16:36.633855414Z,281.66998291015625
2025-07-03T02:16:51.659945089Z,290.41998291015625
2025-07-03T02:17:06.683967618Z,305.3599853515625
2025-07-03T02:17:21.710350577Z,314.2799987792969
2025-07-03T02:17:36.744199676Z,324.1400146484375
2025-07-03T02:17:51.768287071Z,327.91998291015625
2025-07-03T02:18:06.792192622Z,332.3299865722656
2025-07-03T02:18:21.835833753Z,336.1199951171875
2025-07-03T02:18:36.86040126Z,339.1499938964844
2025-07-03T02:18:51.883901487Z,341.8500061035156
2025-07-03T02:19:06.915857843Z,344.4100036621094
2025-07-03T02:19:21.946091651Z,346.5
2025-07-03T02:19:36.975611306Z,347.7099914550781
2025-07-03T02:19:52.004192206Z,349.3999938964844
2025-07-03T02:20:07.068036798Z,350.19000244140625
2025-07-03T02:30:08.618578084Z,76.5199966430664
2025-07-03T02:30:23.652633518Z,76.5199966430664
2025-07-03T02:30:38.673917369Z,76.5199966430664
2025-07-03T02:30:53.70275056Z,76.5199966430664
2025-07-03T02:31:08.726805324Z,76.5
2025-07-03T02:31:23.756745925Z,76.5199966430664
2025-07-03T02:31:38.772823559Z,76.51000213623047
2025-07-03T02:31:53.798636245Z,76.51000213623047
2025-07-03T02:32:08.82076913Z,76.5
2025-07-03T02:32:23.858421789Z,76.51000213623047
2025-07-03T02:32:38.874584801Z,76.48999786376953
2025-07-03T02:32:53.904757737Z,76.5
2025-07-03T02:33:08.944463001Z,76.4800033569336
2025-07-03T02:33:23.96970061Z,76.4800033569336
2025-07-03T02:33:38.980553075Z,76.4800033569336
2025-07-03T02:33:54.001027053Z,76.4800033569336
2025-07-03T02:34:09.028773275Z,76.47000122070312
2025-07-03T02:34:24.044631995Z,76.47000122070312
2025-07-03T02:34:39.074951262Z,76.45999908447266
2025-07-03T02:34:54.095265752Z,76.47000122070312
2025-07-03T02:35:09.127864221Z,76.47000122070312
2025-07-03T02:35:24.150651481Z,76.47000122070312
2025-07-03T02:35:39.180523019Z,76.47000122070312
2025-07-03T02:35:54.195052836Z,76.47000122070312
2025-07-03T02:36:09.230582729Z,76.4800033569336
