time,value
2025-07-03T01:35:26.81687119Z,77.23799896240234
2025-07-03T01:35:41.840375722Z,77.27400207519531
2025-07-03T01:35:56.864092587Z,77.28600311279297
2025-07-03T01:36:11.890340393Z,77.28400421142578
2025-07-03T01:36:26.922168426Z,77.29399871826172
2025-07-03T01:36:41.954502021Z,77.30799865722656
2025-07-03T01:36:56.994114192Z,77.31199645996094
2025-07-03T01:37:11.994746732Z,77.32600402832031
2025-07-03T01:37:27.018272477Z,77.33599853515625
2025-07-03T01:37:42.0401382Z,77.33399963378906
2025-07-03T01:37:57.062524642Z,77.3280029296875
2025-07-03T01:38:12.096815738Z,77.3320083618164
2025-07-03T01:38:27.115960882Z,77.3499984741211
2025-07-03T01:38:42.142257211Z,77.36399841308594
2025-07-03T01:38:57.161637213Z,77.36600494384766
2025-07-03T01:39:12.17983851Z,77.36600494384766
2025-07-03T01:39:27.205410375Z,77.36600494384766
2025-07-03T01:39:42.216148216Z,77.36600494384766
2025-07-03T01:39:57.224117503Z,77.36600494384766
2025-07-03T01:40:12.264337857Z,77.36600494384766
2025-07-03T01:40:27.260007025Z,77.36600494384766
2025-07-03T01:40:42.26997058Z,70.2300033569336
2025-07-03T01:40:57.332104691Z,64.67799377441406
2025-07-03T01:41:12.317936642Z,74.95799255371094
2025-07-03T01:43:13.221088129Z,77.13600158691406
2025-07-03T01:43:28.249444034Z,77.1500015258789
2025-07-03T01:43:43.270941219Z,77.1719970703125
2025-07-03T01:43:58.307767027Z,77.18999481201172
2025-07-03T01:44:13.325221492Z,77.19599914550781
2025-07-03T01:44:28.351267379Z,77.2020034790039
2025-07-03T01:44:43.373123655Z,77.19200134277344
2025-07-03T01:44:58.402293156Z,77.20800018310547
2025-07-03T01:45:13.423003367Z,77.2280044555664
2025-07-03T01:45:28.449667887Z,77.23600006103516
2025-07-03T01:45:43.474710592Z,77.23600006103516
2025-07-03T01:45:58.504992759Z,77.23200225830078
2025-07-03T01:46:13.525233009Z,77.23600769042969
2025-07-03T01:46:28.551202266Z,77.2459945678711
2025-07-03T01:46:43.579218489Z,77.25599670410156
2025-07-03T01:46:58.606996984Z,77.25599670410156
2025-07-03T01:47:13.629471975Z,77.27000427246094
2025-07-03T01:47:28.654939065Z,77.28400421142578
2025-07-03T01:47:43.675139421Z,77.29399871826172
2025-07-03T01:47:58.703048884Z,77.28599548339844
2025-07-03T01:48:13.723195272Z,77.28399658203125
2025-07-03T01:48:28.753189496Z,77.2979965209961
2025-07-03T01:48:43.777623732Z,77.30999755859375
2025-07-03T01:48:58.802874765Z,77.32200622558594
2025-07-03T01:49:13.825023786Z,77.34400177001953
2025-07-03T01:49:28.85287117Z,77.3740005493164
2025-07-03T01:49:43.876985825Z,77.39399719238281
2025-07-03T01:49:58.913493349Z,77.40599822998047
2025-07-03T01:50:13.92913453Z,77.40599822998047
2025-07-03T01:50:28.957149314Z,77.40399932861328
2025-07-03T01:50:43.98093026Z,77.40599822998047
2025-07-03T01:50:59.012487505Z,77.4020004272461
